index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
27961;39799;2280205;-22.903000000000002;-43.208;SMS CMS RODOLPHO PERISSE VIDIGAL AP 21;AV PRESIDENTE JOAO GOULART;735;VIDIGAL;21-38744002;22450250.0;RJ;Rio de Janeiro;2016;5;-22.9967894;-43.24546489999999;Av. Pres. João Goulart, 735 - Vidigal, Rio de Janeiro - RJ, 22451-264, Brazil
27968;39729;2269309;-22.903000000000002;-43.208;SMS CMS CARLOS CRUZ LIMA AP 33;ESTRADA DO COLEGIO;983;COLEGIO;21 24733707;21235280.0;RJ;Rio de Janeiro;2016;5;-22.8350437;-43.3307052;Estr. do Colégio, 983 - Colégio, Rio de Janeiro - RJ, 21235-280, Brazil
27969;39744;2270307;-22.8766521181864;-43.2278751249952;SMS CMS MOURAO FILHO AP 52;ESTRADA DA BARRA DE GUARATIBA;9748;BARRA DE GUARATIBA;(21)34278562;23020240.0;RJ;Rio de Janeiro;2016;5;-23.0661716;-43.5685583;Estrada da Barra de Guaratiba, 9748 - Barra de Guaratiba, Rio de Janeiro - RJ, 23020-265, Brazil
27971;39731;2269511;-22.903000000000002;-43.208;SMS CMS GARFIELD DE ALMEIDA AP 52;RUA GENERAL PAULO DE OLIVEIRA;226;CAMPO GRANDE;(21) 33940860;23017520.0;RJ;Rio de Janeiro;2016;5;-22.9230549;-43.5183894;R. Gen. Paulo de Oliveira, 226 - Campo Grande, Rio de Janeiro - RJ, 23017-520, Brazil
27976;39753;2270633;-22.903000000000002;-43.208;SMS CMS MARIO VITOR DE A PACHECO AP 52;AVENIDA CESARIO DE MELO;5580;CAMPO GRANDE;(21) 3394 3842;23059001.0;RJ;Rio de Janeiro;2016;5;-22.9108304;-43.5863796;Av. Cesário de Melo, 5580 - Campo Grande, Rio de Janeiro - RJ, 23059-001, Brazil
28036;39742;2270250;-22.903000000000002;-43.208;SMS CMS ERNESTO ZEFERINO TIBAU JR AP 10;AVENIDA DO EXERCITO;1;SAO CRISTOVAO;(21)38958658;20910025.0;RJ;Rio de Janeiro;2016;5;-22.8998784;-43.22246519999999;Av. do Exército, 1 - São Cristóvão, Rio de Janeiro - RJ, 20910-060, Brazil
28037;39749;2270455;-22.8766521181864;-43.2278751249952;SMS CMS PADRE MIGUEL AP 51;RUA SANTO EVALDO;S/N;PADRE MIGUEL;(21)3335-0532;21875220.0;RJ;Rio de Janeiro;2016;5;-22.8733048;-43.4490871;R. Santo Evaldo - Padre Miguel, Rio de Janeiro - RJ, Brazil
28048;39730;2269503;-22.903000000000002;-43.208;SMS CMS EDUARDO A VILHENA AP 32;RUA JOSE DOS REIS;951;PILARES;(21) 3111-6693;20756115.0;RJ;Rio de Janeiro;2016;5;-22.8879889;-43.2934;R. José dos Reis, 951 - Engenho de Dentro, Rio de Janeiro - RJ, 20756-115, Brazil
28061;39870;2291274;-22.903000000000002;-43.208;SMS CMS JOSE MESSIAS DO CARMO AP 10;RUA WALDEMAR DUTRA;55;SANTO CRISTO;21 22331690;20220780.0;RJ;Rio de Janeiro;2016;5;-22.9005309;-43.2000997;R. Waldemar Dutra, 55 - Santo Cristo, Rio de Janeiro - RJ, 20220-780, Brazil
28065;39750;2270439;-22.903000000000002;-43.208;SMS CMS HENRIQUE MONAT AP 51;ESTRADA DO QUAFA;07;BANGU;3468-3421;21853050.0;RJ;Rio de Janeiro;2016;5;-22.8665288;-43.5102687;Estr. do Quafa, 7 - Bangu, Rio de Janeiro - RJ, 23098-050, Brazil
28098;39737;2269651;-22.903000000000002;-43.208;SMS CMS DOM HELDER CAMARA AP 21;RUA VOLUNTARIOS DA PATRIA;136;BOTAFOGO;(21) 2535-5090;22270010.0;RJ;Rio de Janeiro;2016;5;-22.9519424;-43.1864149;R. Voluntários da Pátria, 136 - Botafogo, Rio de Janeiro - RJ, 22270-010, Brazil
28100;39767;2273640;-22.8766521181864;-43.2278751249952;SMS CMS MADRE TERESA DE CALCUTA AP 31;AV ILHA DAS ENXADAS;100;BANCARIOS;(21)39754962;21910097.0;RJ;Rio de Janeiro;2016;5;-22.7867565;-43.1856271;Av. Ilha das Enxadas, 100 - Bancários, Rio de Janeiro - RJ, 21910-097, Brazil
28107;39739;2269759;-22.8766521181864;-43.2278751249952;SMS CMS FLAVIO DO COUTO VIEIRA AP 33;RUA LUCIO JOSE FILHO;S/N;PARQUE ANCHIETA;21 24557516;21635290.0;RJ;Rio de Janeiro;2016;5;-22.8312945;-43.4141843;R. Lúcio José Filho - Parque Anchieta, Rio de Janeiro - RJ, Brazil
28112;39728;2269295;-22.903000000000002;-43.208;SMS CMS CLEMENTINO FRAGA AP 33;RUA CAICARA;514;IRAJA;21 2482-7115;21361630.0;RJ;Rio de Janeiro;2016;5;-22.8514327;-43.3268081;R. Caiçara, 514 - Irajá, Rio de Janeiro - RJ, 21361-630, Brazil
28118;39743;2270293;-22.8766521181864;-43.2278751249952;SMS CMS RAUL BARROSO AP 52;AV ROBERTO BURLE MAX;S/N;GUARATIBA;(21)34273148;23020240.0;RJ;Rio de Janeiro;2016;5;-23.0377679;-43.5598635;Estrada Roberto Burle Marx, Rio de Janeiro - RJ, Brazil
28131;39745;2270315;-22.8766521181864;-43.2278751249952;SMS CMS MAIA BITTENCOURT AP 52;ESTRADA DO MATO ALTO;5609;GUARATIBA;(21)24108990;23030320.0;RJ;Rio de Janeiro;2016;5;-22.9921556;-43.5929303;Estr. do Mato Alto, 5609 - Guaratiba, Rio de Janeiro - RJ, 23030-320, Brazil
28133;39740;2269937;-22.903000000000002;-43.208;SMS CMS ALBERTO BORGERTH AP 33;RUA PADRE MANSO;S/N;MADUREIRA;21 30182477;21310260.0;RJ;Rio de Janeiro;2016;5;-22.8795337;-43.3373482;R. Padre Manso - Madureira, Rio de Janeiro - RJ, Brazil
28154;39752;2270560;-22.903000000000002;-43.208;SMS CMS MASAO GOTO AP 51;AV CARLOS PONTES;S/N;JARDIM SULACAP;(21)3357-7273;21741340.0;RJ;Rio de Janeiro;2016;5;-22.8882822;-43.4004966;Av. Carlos Pontes - Jardim Sulacap, Rio de Janeiro - RJ, Brazil
28165;39751;2270463;-22.903000000000002;-43.208;SMS CMS ATHAYDE JOSE DA FONSECA AP 51;AV DEZENOVE DE ABRIL RUA ROQUE BARBOSA;S/N;JARDIM BANGU;3336-1964;21863420.0;RJ;Rio de Janeiro;2016;5;-22.8476799;-43.4656644;Av. Dezenove de Abril & R. Roque Barbosa - Bangu, Rio de Janeiro - RJ, 21863-000, Brazil
28184;39894;2295237;-22.8766521181864;-43.2278751249952;SMS CF JOAO BATISTA CHAGAS AP 53;RUA PITOMBEIRAS;S/N;PACIENCIA;(21)34067597;23585245.0;RJ;Rio de Janeiro;2016;5;-22.9283061;-43.6360696;R. das Pitombeiras - Paciência, Rio de Janeiro - RJ, Brazil
28199;39732;2269538;-22.8766521181864;-43.2278751249952;SMS CMS EDGARD MAGALHAES GOMES AP 52;PRACA FILOMENA CARLOS MAGNO;0;INHOAIBA;(21)3377-2850;23063055.0;RJ;Rio de Janeiro;2016;5;-22.9082323;-43.59527509999999;Praça Filomena Carlos Magno - Inhoaíba, Rio de Janeiro - State of Rio de Janeiro, 23085-360, Brazil
28209;39910;2296551;-22.903000000000002;-43.208;SMS CMS AMERICO VELOSO AP 31;RUA GERSON FERREIRA;100;RAMOS;31045353 / 994874811;21030152.0;RJ;Rio de Janeiro;2016;5;-22.843802;-43.2518035;Rua Gerson Ferreira, 100 - Ramos, Rio de Janeiro - RJ, 21030-151, Brazil
28211;39734;2269554;-22.903000000000002;-43.208;SMS CMS BELIZARIO PENNA AP 52;RUA FRANKLIN;29;CAMPO GRANDE;(21)34079209;23080360.0;RJ;Rio de Janeiro;2016;5;-22.8978802;-43.569484;R. Franklin, 29 - Campo Grande, Rio de Janeiro - RJ, 23080-360, Brazil
28224;39765;2273551;-22.903000000000002;-43.208;SMS CMS ALOYSIO AMANCIO DA SILVA AP 53;ESTRADA DO CURTUME;S/N;SANTA CRUZ;(21)33054894;23575270.0;RJ;Rio de Janeiro;2016;5;-22.86912;-43.674724;Estrada do Cortume - Santa Cruz, Rio de Janeiro - RJ, Brazil
28239;39736;2269627;-22.8766521181864;-43.2278751249952;SMS CMS SYLVIO FREDERICO BRAUNER AP 33;RUA DARWIN BRANDAO;S/N;COSTA BARROS;21 38358689;21515210.0;RJ;Rio de Janeiro;2016;5;-22.8236917;-43.3618623;R. Darvin Brandão - Costa Barros, Rio de Janeiro - RJ, Brazil
28248;39735;2269562;-22.8766521181864;-43.2278751249952;SMS CMS MARIO RODRIGUES CID AP 52;RUA MATUREIA;S/N;COSMOS;(21)34024261;23060050.0;RJ;Rio de Janeiro;2016;5;-22.8915448;-43.6056079;R. Matureia - Cosmos, Rio de Janeiro - RJ, Brazil
28260;39738;2269732;-22.903000000000002;-43.208;SMS CMS CARMELA DUTRA AP 33;AV DOS ITALIANOS;480;ROCHA MIRANDA;21 30152879;21510103.0;RJ;Rio de Janeiro;2016;5;-22.8521872;-43.3494262;Av. dos Italianos, 480 - Rocha Miranda, Rio de Janeiro - RJ, 21510-103, Brazil
28262;39766;2273616;-22.8766521181864;-43.2278751249952;SMS CMS CYRO DE MELLO MANGUARIBA AP 53;AVENIDA DO CANAL;S/N;PACIENCIA;(21)24188065;23065630.0;RJ;Rio de Janeiro;2016;5;-22.9068467;-43.1728965;Rio de Janeiro, State of Rio de Janeiro, Brazil
28268;39746;2270323;-22.8766521181864;-43.2278751249952;SMS CMS ADAO PEREIRA NUNES AP 52;RUA FLORESTAL;S/N;INHOAIBA;(21)24096691;23056060.0;RJ;Rio de Janeiro;2016;5;-22.9236873;-43.6014101;R. Florestal - Galeão, Rio de Janeiro - RJ, 23097-485, Brazil
28277;39741;2270072;-22.8766521181864;-43.2278751249952;SMS CMS DR ALBERT SABIN AP 21;ESTRADA DA GAVEA;250;ROCINHA;(21) 3204-6088;22451264.0;RJ;Rio de Janeiro;2016;5;-22.9859493;-43.2452175;Estr. da Gávea, 250 - Rocinha, Rio de Janeiro - RJ, 22451-265, Brazil
28291;39747;2270366;-22.903000000000002;-43.208;SMS CMS MANOEL DE ABREU AP 52;RUA PADRE NOE GUALBERTO;1;SANTISSIMO;(21)34030971;23093045.0;RJ;Rio de Janeiro;2016;5;-22.875502;-43.532936;R. Padre Noé Gualberto, 1 - Santíssimo, Rio de Janeiro - RJ, 23093-045, Brazil
28306;39748;2270420;-22.903000000000002;-43.208;SMS CMS WALDYR FRANCO AP 51;PRACA CECILIA PEDRO;60;BANGU;(21)3332-9322;21840600.0;RJ;Rio de Janeiro;2016;5;-22.874907;-43.4687294;Praça Cecilia Pedro - Bangu, Rio de Janeiro - State of Rio de Janeiro, 21810-007, Brazil
28314;39764;2273225;-22.903000000000002;-43.208;SMS CMS ARIADNE LOPES DE MENEZES AP 32;RUA ENG CARLOS GONCALVES PENNA;S/N;ENGENHO DA RAINHA;(21) 3111-6755;20761330.0;RJ;Rio de Janeiro;2016;5;-22.8692283;-43.29747099999999;Rua Carlos Gonçalves Penna - Engenho da Rainha, Rio de Janeiro - RJ, 20765-630, Brazil
28322;39754;2270641;-22.8766521181864;-43.2278751249952;SMS CMS PEDRO NAVA AP 52;RUA DO PERNAMBUCANO;S/N;CAMPO GRANDE;(21)31558419;23095090.0;RJ;Rio de Janeiro;2016;5;-22.8519967;-43.5424332;R. do Pernambucano - Campo Grande, Rio de Janeiro - RJ, Brazil
30744;42481;2708213;-22.903000000000002;-43.208;SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40;AVENIDA GUIOMAR NOVAES;133;RECREIO DOS BANDEIRA;(21)34182547;22790590.0;RJ;Rio de Janeiro;2016;5;-23.0202344;-43.482695;Av. Guiomar Novaes, 133 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-590, Brazil
30869;42483;2708426;-22.903000000000002;-43.208;SMS CMS ERNANI AGRICOLA AP 10;RUA CONSTANT JARDIM;08;SANTA TERESA;(21)22247194;20241160.0;RJ;Rio de Janeiro;2016;5;-22.9212222;-43.1892404;R. Constante Jardim, 8 - Santa Teresa, Rio de Janeiro - RJ, 20240-230, Brazil
31010;42480;2708183;-22.8766521181864;-43.2278751249952;SMS CMS DECIO AMARAL FILHO AP 53;RUA CILON CUNHA BRUM;S/N;SANTA CRUZ;(21)31581434;23573400.0;RJ;Rio de Janeiro;2016;5;-22.9124391;-43.656887;R. Cilon Cunha Brum - Santa Cruz, Rio de Janeiro - RJ, Brazil
31077;42482;2708167;-22.903000000000002;-43.208;SMS CMS CESAR PERNETTA AP 32;RUA ANA BARBOSA;21;MEIER;3111-6715;20735120.0;RJ;Rio de Janeiro;2016;5;-22.9016712;-43.2809691;R. Ana Barbosa, 21 - Meier, Rio de Janeiro - RJ, 20735-120, Brazil
31797;43247;2806320;-22.8766521181864;-43.2278751249952;SMS CMS SAVIO ANTUNES ANTARES AP 53;AVENIDA HERMINIA AURELIO SAMPAIO;105;PACIENCIA;(21)33173185;23590012.0;RJ;Rio de Janeiro;2016;5;-22.9219339;-43.6481938;Av. Hermínio Aurélio Sampaio, 105 - Paciência, Rio de Janeiro, 23590-012, Brazil
32020;43965;3567575;-22.903000000000002;-43.208;SMS CMS VILA SAO JORGE AP 52;RUA PROJETADA;02;COSMOS;(21)31551725;23059340.0;RJ;Rio de Janeiro;2016;5;-22.8907909;-43.614031;R. Projetada B, 2 - Cosmos, Rio de Janeiro - RJ, 23066-470, Brazil
32098;43963;3567559;-22.90353;-43.209579999999995;SMS CF VALDECIR SALUSTIANO CARDOZO AP 52;PRACA MANOEL MARIZ;S/N;COSMOS;(21)35238638;23059380.0;RJ;Rio de Janeiro;2016;5;-22.9152499;-43.6101466;Praça Manuel Mariz - Cosmos, Rio de Janeiro - RJ, Brazil
32100;43964;3567567;-22.8766521181864;-43.2278751249952;SMS CF ALKINDAR SOARES PEREIRA FILHO AP 52;ESTRADA DA PEDRA;S/N;PEDRA DE GUARATIBA;(21)34018794;23012140.0;RJ;Rio de Janeiro;2016;5;-22.9955627;-43.650225;Estr. da Pedra - Pedra de Guaratiba, Rio de Janeiro - RJ, Brazil
32145;43962;3567508;-22.8766521181864;-43.2278751249952;SMS CMS RAPHAEL DE PAULA SOUZA AP 40;ESTRADA DE CURICICA;2000;CURICICA;(21)24080058;22780194.0;RJ;Rio de Janeiro;2016;5;-22.9559071;-43.3941215;Estr. de Curicica, 2000 - Curicica, Rio de Janeiro - RJ, Brazil
32152;43791;3416372;-22.903000000000002;-43.208;SMS CF ROSINO BACCARINI AP 51;RUA ARAQUEM;840;BANGU;2401-5924;21860005.0;RJ;Rio de Janeiro;2016;5;-22.8549022;-43.46338919999999;R. Araquém, 840 - Bangu, Rio de Janeiro - RJ, 21860-005, Brazil
32282;43790;3416356;-22.903000000000002;-43.208;SMS CMS BUA BOANERGES BORGES DA FONSECA AP 51;RUA LARANJEIRAS DO SUL;S/N;MAGALHAES BASTOS;3462-5134;21745350.0;RJ;Rio de Janeiro;2016;5;-22.8770138;-43.41129650000001;R. Laranjeiras do Sul - Magalhaes Bastos, Rio de Janeiro - RJ, Brazil
32422;44114;3784967;-22.8766521181864;-43.2278751249952;SMS CMS ALEMAO AP 31;ESTRADA DO ITARARE;S/N;COMPLEXO DO ALEMAO;2122602972;21061240.0;RJ;Rio de Janeiro;2016;5;-22.8616331;-43.2678135;Estrada do Itararé - Complexo do Alemão, Rio de Janeiro - RJ, 21061-240, Brazil
32461;44135;3820599;-22.903000000000002;-43.208;SMS CF ARMANDO PALHARES AGUINAGA AP 51;AV SANTA CRUZ;S/N;REALENGO;21 2401-7787;21765020.0;RJ;Rio de Janeiro;2016;5;-22.8765852;-43.4470355;Av. de Santa Cruz - Realengo, Rio de Janeiro - RJ, Brazil
32660;44387;4046307;-22.903000000000002;-43.208;SMS CMS HAMILTON LAND AP 40;AV EDGARD WERNECK;1601;JACAREPAGUA;(21)34123199;22763011.0;RJ;Rio de Janeiro;2016;5;-22.9494789;-43.35914469999999;Rua Edgard Werneck, 1601 - Cidade de Deus, Rio de Janeiro - RJ, 22763-011, Brazil
32736;44795;5457009;-22.8766521181864;-43.2278751249952;SMS CMS IRACI LOPES AP 31;RUA ANTONIO MENDES;02;VIGARIO GERAL;(21)3451-9504;21010690.0;RJ;Rio de Janeiro;2016;5;-22.8070662;-43.3036332;R. Antônio Mendes, 2 - Vigário Geral, Rio de Janeiro - RJ, 21010-400, Brazil
32751;44770;5417708;-22.903000000000002;-43.208;SMS CF SOUZA MARQUES AP 33;PRACA PATRIARCA;S/N;CAMPINHO;21 33597500;21310440.0;RJ;Rio de Janeiro;2016;5;-22.8780489;-43.3418382;Praça do Patriarca - Madureira, Rio de Janeiro - RJ, Brazil
32888;44720;5358612;-22.8766521181864;-43.2278751249952;SMS CMS CASA BRANCA AP 22;ESTRADA DA CASA BRANCA;200;TIJUCA;22983365;20530420.0;RJ;Rio de Janeiro;2016;5;-22.9356975;-43.2546761;Estr. da Casa Branca, 200 - Tijuca, Rio de Janeiro - RJ, 20531-490, Brazil
32940;44486;5044685;-22.8766521181864;-43.2278751249952;SMS CF ENFERMEIRA EDMA VALADAO AP 33;AV BRASIL;18476;IRAJA;21 33621064;21530000.0;RJ;Rio de Janeiro;2016;5;-22.8258111;-43.3379012;Av. Brasil, 18476 - Acari, Rio de Janeiro - RJ, 21531-315, Brazil
33082;44692;5315026;-22.903000000000002;-43.208;SMS CMS FAZENDA BOTAFOGO AP 33;RUA ARNALDO GUINLE;S/N;COELHO NETO;21 34520835;21530020.0;RJ;Rio de Janeiro;2016;5;-22.8268137;-43.3566153;R. Arnaldo Guinle - Coelho Neto, Rio de Janeiro - RJ, Brazil
33125;44842;5476798;-22.903000000000002;-43.208;SMS CMS HELIO SMIDT AP 31;RUA TANCREDO NEVES;S/N;COMPLEXO DA MARE;(21)3882-3664;21044725.0;RJ;Rio de Janeiro;2016;5;-22.8579616;-43.2398393;R. Tancredo Neves - Maré, Rio de Janeiro - RJ, Brazil
33132;44915;5546591;-22.903000000000002;-43.208;SMS CF MARIA JOSE DE SOUSA BARBOSA AP 51;ESTRADA DO TAQUARAL;100;BANGU;3462-7686;21842550.0;RJ;Rio de Janeiro;2016;5;-22.8642439;-43.47488329999999;Estr. do Taquaral, 100 - Bangu, Rio de Janeiro - RJ, 21842-550, Brazil
33138;44974;5621801;-22.903000000000002;-43.208;SMS CSE LAPA AP 10;RUA DO RIACHUELO;43;CENTRO;32316026;20230010.0;RJ;Rio de Janeiro;2016;5;-22.9142481;-43.1814529;R. Riachuelo, 43 - Centro, Rio de Janeiro - RJ, 20230-010, Brazil
33200;44971;5620287;-22.8766521181864;-43.2278751249952;SMS CF AGENOR DE MIRANDA ARAUJO NETO AP 52;ESTRADA DO MATO ALTO;S/N;GUARATIBA;(21)33774978;23030440.0;RJ;Rio de Janeiro;2016;5;-22.9627665;-43.5852107;Estr. do Mato Alto - Guaratiba, Rio de Janeiro - RJ, Brazil
33234;45144;5879655;-22.8766521181864;-43.2278751249952;SMS CMS ALICE TOLEDO TIBIRICA AP 33;RUA JURITI;S/N;IRAJA;21 24712397;21230320.0;RJ;Rio de Janeiro;2016;5;-22.829871;-43.3287012;R. Juriti - Irajá, Rio de Janeiro - RJ, Brazil
33238;44914;5546583;-22.903000000000002;-43.208;SMS CMS CATIRI AP 51;RUA TRES MARIAS;S/N;BANGU;2403-3686;21860340.0;RJ;Rio de Janeiro;2016;5;-22.8474855;-43.4713849;R. Três Marias - Bangu, Rio de Janeiro - RJ, 21863-000, Brazil
33325;45004;5670357;-22.8766521181864;-43.2278751249952;SMS CMS VILA DO CEU AP 52;RUA GUARUJA;69;COSMOS;(21)33840351;23060660.0;RJ;Rio de Janeiro;2016;5;-22.9131356;-43.6175331;R. Guarujá, 69 - Inhoaíba, Rio de Janeiro - RJ, 23060-660, Brazil
33337;44951;5598435;-22.8766521181864;-43.2278751249952;SMS CMS TIA ALICE AP 32;R SANTOS MELLO;73;SAO FRANCISCO XAVIER;(21) 2218-2795;20960030.0;RJ;Rio de Janeiro;2016;5;-22.9035907;-43.24236459999999;Rua Santos Mello, 73 - São Francisco Xavier, Rio de Janeiro - RJ, 20960-030, Brazil
33370;44811;5465877;-22.8766521181864;-43.2278751249952;SMS CMS NOVO PALMARES AP 40;RUA JACARANDA;16;VARGEM PEQUENA;(21)24426735;22783117.0;RJ;Rio de Janeiro;2016;5;-22.9898283;-43.4610603;R. Jacarandá, 16 - Jacarepagua, Rio de Janeiro - RJ, 22713-360, Brazil
33410;44837;5476836;-22.8766521181864;-43.2278751249952;SMS CMS SAMORA MACHEL AP 31;RUA PRINCIPAL;S/N;COMPLEXO DA MARE;(21)3105-3596;21044690.0;RJ;Rio de Janeiro;2016;5;-22.8559695;-43.242089;R. Principal - Maré, Rio de Janeiro - RJ, 21044-690, Brazil
33424;44843;5476801;-22.903000000000002;-43.208;SMS CMS NOVA HOLANDA AP 31;RUA IVANILDO ALVES;S/N;MARE;(21)3105-7809;21043230.0;RJ;Rio de Janeiro;2016;5;-22.8574971;-43.2430137;Maré, Rio de Janeiro - State of Rio de Janeiro, Brazil
33446;44812;5465885;-22.8766521181864;-43.2278751249952;SMS CMS SANTA MARIA AP 40;ESTRADA DO RIO PEQUENO;S/N;JACAREPAGUA;(21) 33472047;22723195.0;RJ;Rio de Janeiro;2016;5;-22.9170634;-43.431733;Estr. Rio Pequeno - Jacarepagua, Rio de Janeiro - RJ, Brazil
33489;44910;5541719;-22.903000000000002;-43.208;SMS CMS MORRO UNIAO AP 33;RUA DA JAQUEIRA;S/N;COELHO NETO;21 33716405;21510290.0;RJ;Rio de Janeiro;2016;5;-22.8380988;-43.3474702;R. Jaqueira - Coelho Neto, Rio de Janeiro - RJ, 20765-630, Brazil
33495;44836;5476844;-22.903000000000002;-43.208;SMS CMS VILA DO JOAO AP 31;RUA 17;S/N;COMPLEXO DA MARE;(21)31090006;21043020.0;RJ;Rio de Janeiro;2016;5;-22.8734634;-43.2394466;R. Dezessete - Maré, Rio de Janeiro - RJ, 21046-725, Brazil
33610;45262;6023320;-22.8766521181864;-43.2278751249952;SMS CF AUGUSTO BOAL AP 31;AV GUILHERME MAXWEL;107;COMPLEXO DA MARE;(21) 3105-8982;21040211.0;RJ;Rio de Janeiro;2016;5;-22.8651791;-43.2431937;Av. Guilherme Maxwel, 107 - Maré, Rio de Janeiro - RJ, 21040-211, Brazil
33616;45274;6029922;-22.8766521181864;-43.2278751249952;SMS CMS AGUIAR TORRES AP 52;ESTRADA DE INHOAIBA;849;INHOAIBA;(21)33773456;23063010.0;RJ;Rio de Janeiro;2016;5;-22.8983978;-43.59438590000001;Estr. de Inhoaiba, 849 - Inhoaíba, Rio de Janeiro - RJ, 23063-010, Brazil
33617;45273;6029825;-22.903000000000002;-43.208;SMS CMS CARLOS ALBERTO NASCIMENTO AP 52;PRACA MAJOR VIEIRA DE MELO;0;CAMPO GRANDE;(21)2412-4310;23045405.0;RJ;Rio de Janeiro;2016;5;-22.9184611;-43.5583563;Praça Major Vieira de Melo 0 S/N - Campo Grande, Rio de Janeiro - RJ, 23045-405, Brazil
33656;45265;6023983;-22.903000000000002;-43.208;SMS CSE SAO FRANCISCO DE ASSIS AP 10;RUA AFONSO CAVALCANTI;20;CIDADE NOVA;(21) 3938-4449;20230030.0;RJ;Rio de Janeiro;2016;5;-22.910432;-43.20433510000001;R. Afonso Cavalcanti, 20 - Cidade Nova, Rio de Janeiro - RJ, 20211-110, Brazil
33667;45275;6029965;-22.8766521181864;-43.2278751249952;SMS CF MARCOS VALADAO AP 33;AV PASTOR MARTIN LUTHER KING JR;10976;ACARI;21 33732253;21530015.0;RJ;Rio de Janeiro;2016;5;-22.8284302;-43.3461028;Av. Pastor Martin Luther King Junior, 10976 - Coelho Neto, Rio de Janeiro - RJ, 20765-630, Brazil
33713;45281;6033121;-22.8766521181864;-43.2278751249952;SMS CMS ANTENOR NASCENTES AP 32;RUA PROFESSOR ANTENOR NASCENTES;125;LINS DE VASCONCELOS;(21) 3277-6368;21710150.0;RJ;Rio de Janeiro;2016;5;-22.9068024;-43.2748407;R. Antenor Nascentes, 125 - Lins de Vasconcelos, Rio de Janeiro - RJ, 20710-150, Brazil
33881;45267;6026737;-22.903000000000002;-43.208;SMS CMS ADELINO SIMOES NOVA SEPETIBA AP 53;AVENIDA SETE;S/N;SEPETIBA;(21)32926680;23520660.0;RJ;Rio de Janeiro;2016;5;-22.9563702;-43.68972100000001;Av. Sete - Sepetiba, Rio de Janeiro - RJ, Brazil
33907;45586;6387152;-22.8766521181864;-43.2278751249952;SMS CF OLIMPIA ESTEVES AP 51;RUA OLIMPIA ESTEVES;S/N;PADRE MIGUEL;33093487;21775004.0;RJ;Rio de Janeiro;2016;5;-22.8892742;-43.44703870000001;R. Olímpia Esteves - Padre Miguel, Rio de Janeiro - RJ, Brazil
33939;45877;6632831;-22.8766521181864;-43.2278751249952;SMS CMS CHAPEU MANG BABILONIA AP 21;RUA SAO FRANCISCO;5;LEME;(21) 3209-2779;22010060.0;RJ;Rio de Janeiro;2016;5;-22.9597702;-43.1713128;R. São Francisco, 5 - Leme, Rio de Janeiro - RJ, 22010-060, Brazil
33944;45715;6496989;-22.8766521181864;-43.2278751249952;SMS CF CANTAGALO PAVAO PAVAOZINHO AP 21;LADEIRA SAINT ROMAN;172;COPACABANA;25234127;22071060.0;RJ;Rio de Janeiro;2016;5;-22.9816033;-43.1964039;R. Saint Roman, 172 - Copacabana, Rio de Janeiro - RJ, 22071-060, Brazil
34054;45917;6664040;-22.8766521181864;-43.2278751249952;SMS CF HEITOR DOS PRAZERES AP 31;RUA IGUAPERIBA;00;PENHA;984404362;21012020.0;RJ;Rio de Janeiro;2016;5;-22.8234197;-43.2826729;R. Iguaperiba - Bráz De Pina, Rio de Janeiro - RJ, 21012-350, Brazil
34063;45913;6660185;-22.8766521181864;-43.2278751249952;SMS CF DEOLINDO COUTO AP 53;RUA SANTO AUGURIO;40;SANTA CRUZ;(21)31589665;23510220.0;RJ;Rio de Janeiro;2016;5;-22.9199329;-43.6752681;R. Santo Augúrio, 40 - Santa Cruz, Rio de Janeiro - RJ, 23510-220, Brazil
34069;45727;6506232;-22.8766521181864;-43.2278751249952;SMS CF RINALDO DE LAMARE AP 21;AV NIEMEYER;776;SAO CONRADO;(21) 3324-2487;22450221.0;RJ;Rio de Janeiro;2016;5;-22.9933863;-43.2526856;Av. Niemeyer, 776 - Rocinha, Rio de Janeiro - RJ, 22450-221, Brazil
34085;45748;6524486;-22.8766521181864;-43.2278751249952;SMS CF RODRIGO Y AGUILAR ROIG AP 31;ESTRADA DO ITARARE;650;COMPLEXO DO ALEMAO;(21)98498-3242;21061240.0;RJ;Rio de Janeiro;2016;5;-22.8607851;-43.2679217;Estrada do Itararé, 650 - Ramos, Rio de Janeiro - RJ, 21061-240, Brazil
34153;45723;6503772;-22.8766521181864;-43.2278751249952;SMS CF MARIA DO SOCORRO ROCINHA AP 21;ESTRADA DA GAVEA;522;ROCINHA;33226694;22451272.0;RJ;Rio de Janeiro;2016;5;-22.9894414;-43.2523537;Estr. da Gávea, 522 - Gávea, Rio de Janeiro - RJ, 22451-971, Brazil
34191;45993;6716598;-22.8766521181864;-43.2278751249952;SMS CF MAURY ALVES DE PINHO AP 40;ESTRADA DOS BANDEIRANTES;11227;VARGEM PEQUENA;34108572;22783116.0;RJ;Rio de Janeiro;2016;5;-22.9881701;-43.4330949;Estr. dos Bandeirantes, 11227 - Jacarepagua, Rio de Janeiro - RJ, 22783-415, Brazil
